id,species,category,disease_number,keywords,user_question,qa_list,created_at,version,service
71,dog,안과&신경과,69,안구진탕 (눈동자가 흔들림),강아지 눈동자가 좌우로 움직여요. 강아지 눈동자가 위아래로 저절로 움직여요,"{언제부터 관찰되었나요?,1. 어릴때부터 계속 (5점)
2. 최근 발견 (7점)
3. 특정 시점부터 계속 (5점),침울, 저체온 증상을 보이나요?,1. 네 (5점)
2. 아니요 (3점),지속적인 구토증상이나 이물섭취가 의심되나요?,1. 네 (10점)
2. 아니요 (5점)
3. 잘모르겠음(7점),선회증상(제자리를 빙글빙글 도는 증상), 발작, 동공대소부동(양쪽 눈동자 크기가 다른 증상) 증상을 보이나요?,1. 네 (15점)
2. 아니요 (3점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
73,dog,피부과,71,귀 가려움,강아지가 귀를 계속 긁어요. 강아지가 귀를 자꾸 털어요,"{언제부터 관찰되었나요?,1. 3일미만 (1점)
2. 7일미만 (3점)
3. 한달이상 (5점),얼마나 심하게 가려워 하나요?,1. 피가날정도로 많이 가려워해요 (5점)
2. 조금씩 꾸준히 가려워해요 (3점)
3. 어쩌다 한번씩 긁어요 (1점),주기적인 외부기생충 예방을 진행하나요?,1. 네 (1점)
2. 아니요 (5점),귀에 귀지가 다량이거나 악취가 나나요?,1. 네 (1점)
2. 아니요 (3점),귀에 물이 찬 듯한 덩어리가 느껴지거나 고개가 돌아갔나요?,1. 네 (5점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
75,dog,안과&신경과,73,안구탈출,강아지 눈알이 빠졌어요. 강아지 눈이 튀어나왔어요. ,"{언제부터 관찰되었나요?,1. 24시간 이내 (25점)
2. 24시간 이상 경과함 (25점),큰 외부 충격을 받은적이 있나요? ,1. 네 (20점)
2. 아니요 (20점)
3. 잘 모르겠어요 (20점),충격을 받았을 경우 다른 부위의 이상이 확인되나요? (출혈, 호흡곤란, 파행, 기력저하 등),1. 네 (3점)
2. 아니요 (0점)
3. 충격을 받은적이 없어요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
76,dog,안과&신경과,74,안구함몰,강아지 눈이 꺼졌어요 / 강아지 눈이 함몰됐어요/ 눈이 푹 들어갔어요,"{언제부터 관찰되었나요?,1. 하루 이내 경과함 (0점)
2. 일주일 이내 경과함 (1점)
3. 일주일 이상 경과함 (2점)
,목 부위를 아파하거나 다리 힘이 약해보이거나 걷는게 이상한 증상이 있나요? ,1. 네 (10점)
2. 아니요 (5점),평상시 심한 외이염을 앓고 있거나 귀를 자주 긁고 머리를 터는 증상이 있었나요?  ,1. 네 (5점)
2. 아니요 (10점),식욕 또는 활력은 이전과 동일한가요? ,1. 네, 비슷해요. (3점)
2. 아니요. 식욕 또는 활력이 감소했어요. (5점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
77,dog,내과,75,안면신경마비,강아지 얼굴이 마비 됐어요. 강아지가 눈을 못 감아요. 강아지 귀가 쳐졌어요. ,"{언제부터 관찰되었나요?,1. 24시간 이내 (10점)
2. 최근 7일 이내 (3점)
3. 최근 14일 이내  (3점)
4. 수주 지남 (5점),눈이 충혈되었거나 평상시와 다른가요? ,1. 네 (15점)
2. 아니요 (5점),평소 외이염을 앓고 있거나 앓고 있는 뇌질환이 있나요? ,1. 네 (3점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
79,dog,내과,77,가슴 커짐,강아지 가슴이 커져요. 강아지 가슴이 점점 커져요,"{언제부터 관찰되었나요?,1. 1달 이내 (0점)
2. 1달 이상 (5점),중성화 수술을 했나요?,1. 네 (0점)
2. 아니요 (10점) ,중성화하지 않은 암컷이라면 최근에 발정(생리)이 있었나요? ,1. 네 (0점)
2. 아니요(중성화하지 않은 암컷이 아니어도 선택) (5점),고환 한쪽이 커져있거나 중성화를 하지 않은 수컷인데 고환이 없나요? ,1. 네 (5점)
2. 아니요(수컷이 아니어도 선택) (0점),식욕 또는 활력이 평소보다 감소했나요? ,1. 네 (3점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
81,dog,내과,79,운동불내성(운동을 안하려고 함),강아지가 쉽게 지쳐요. 강아지가 오래 못 놀아요. 강아지가 산책을 안하려고 해요. ,"{언제부터 관찰되었나요?,1. 1주일 이내 (15점)
2. 1달 이내 (10점)
3. 1달 이상 경과함 (7점),가만히 있거나 자고 있을 때 1분당 호흡 수가 40회 이상인가요? 또는 현재 호흡을 힘들어하나요? ,1. 네 (25점)
2. 아니요 (0점),다리를 절거나 허리를 만졌을 때 아파하는 등의 증상이 있나요? ,1. 네 (5점)
2. 아니요 (0점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (5점)
3. 아무 것도 안먹어요 (15점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
82,dog,내과,80,침 흘림,강아지가 계속 침을 흘려요. ,"{언제부터 관찰되었나요?,1. 아직 24시간이 지나지 않음. (5점)
2. 하루 이상 경과함. (8점)
3. 3일 이상 경과함. (10점),구토 또는 설사 증상이 함께 나타나나요? ,1. 네 (15점)
2. 아니요 (0점),경련, 눈의 동공이 커져있음, 비틀비틀 걸음 등의 증상을 함께 보이고 있나요? ,1. 네 (25점)
2. 아니요 (0점),밥을 먹고 싶어하는데 씹는 것을 힘들어하거나 식욕이 감소했나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있거나 부드러운 것은 먹어요 (15점)
3. 아무 것도 안 먹어요 (25점),입 주변 털이 젖을 정도로 침흘림이 멈추지 않고 있나요? ,1. 네 (10점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
83,dog,내과,81,운동실조 (부자연스러운 움직임),강아지 다리에 힘이 없어요. 강아지가 자꾸 넘어져요. 강아지가 이상하게 걸어요. ,"{언제부터 관찰되었나요?,1. 24시간 이내 (3점)
2. 3일 이내 (5점)
3. 1주일 이내 (7점)
4. 1주일 이상 (10점),먹으면 안되는 초콜렛, 식물, 사람약, 술, 카페인, 마카다미아 등을 먹었을 가능성이 있나요? ,1. 네 (25점)
2. 아니요 (0점),경련, 목 또는 허리를 아파함, 고개가 돌아감, 제자리를 빙글빙글 돔 등의 증상을 보이나요? ,1. 네 (10점)
2. 아니요 (5점),식욕 또는 활력은 이전과 동일한가요? ,1. 네 (0점)
2. 아니요 (5점),증상이 점점 심해지고 있나요? 아니면 그대로 유지되고 있나요? ,1. 심해지고 있음 (10점)
2. 그대로 유지되고 있음 (3점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
84,dog,안과&신경과,82,눈물 흘림,강아지 눈물이 많이 나요. 강아지 눈주변 털이 갈색이에요. 강아지 눈 주변에서 냄새가 나요. ,"{언제부터 관찰되었나요? ,1. 3일이내 (5점)
2. 7일이내 (3점)
3. 수주간 지속되고 있음 (1점),눈을 잘 못뜨거나 눈이 충혈되었거나 눈이 평상시와 다른가요? ,1. 네 (12점)
2. 아니요 (0점) ,양쪽에서 눈물이 나나요? 아니면 한쪽 눈에서만 나나요?,1. 양쪽눈 (3점)
2. 한쪽눈 (5점),최근 사료를 변경하거나 새로운 간식을 먹였거나 피부(발, 귀, 배)가 빨개졌거나 가려워하거나 하는 증상이 있나요? ,1. 네 (3점)
2. 아니요 (0점) ,심한 콧물, 기침, 식욕감소, 활력감소 등의 증상도 있나요? ,1. 네 (10점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
86,dog,비뇨생식기과,84,유선분비물,강아지 유선에서 붉은색 또는 갈색 분비물이 나와요. ,"{언제부터 관찰되었나요? ,1. 3일이내 (10점)
2. 1주일 이내 (25점)
,현재 수유 중인가요? ,1. 네 (5점)
2. 아니요 (3점),유방이 뜨겁거나 부었거나 만지면 아파하나요? ,1. 네 (5점)
2. 아니요 (0점) ,식욕감소, 활력감소가 있거나 열이 난다고 느껴지나요? ,1. 네 (10점)
2. 아니요 (0점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
87,dog,비뇨생식기과,85,유선열감,강아지 유선이 뜨거워요. 강아지 젖이 뜨거워요.,"{언제부터 관찰되었나요?,1. 3일 이내 (5점)
2. 7일 이내 (7점)
3. 7일 이상 (10점) ,유즙 (젖)이 나오나요? 나온다면 색깔은 흰색인가요? ,1. 흰색으로 우유처럼 나와요 (0점)
2. 갈색 또는 붉은색으로 나와요 (5점)
3. 안나와요 (3점) ,식욕 또는 활력은 이전과 동일한가요? ,1. 네 (0점)
2. 아니요 (15점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
88,dog,비뇨생식기과,86,유선통증,강아지가 유선을 아파해요. 강아지가 가슴을 아파해요.,"{언제부터 관찰되었나요?,1. 3일 이내 (6점)
2. 7일 이내 (8점)
3. 7일 이상 (10점) ,딱딱한 덩어리가 만져지나요? 만져진다면 점점 커지고 있나요? ,1. 안 만져짐 (1점)
2. 만져지나 크기는 변화없음 (5점)
3. 만져지고 점점 커지고 있음 (10점) ,식욕 또는 활력은 이전과 동일한가요? ,1. 네 (0점)
2. 아니요, 이전보다 약간 감소했어요. (5점)
2. 아니요, 많이 감소했어요 (10점) ,은신처에 계속 숨거나 인형 등을 새끼처럼 품고 지키는 행동을 하나요? ,1. 네 (0점)
2. 아니요 (3점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
89,dog,비뇨생식기과,87,유즙분비,강아지가 젖이 나와요. 강아지 가슴에서 뭐가 나와요. 가슴에서 우유가 나와요.,"{언제부터 관찰되었나요?,1. 3일 이내 (1점)
2. 7일 이내 (3점)
3. 7일 이상 (5점) ,중성화를 하지 않은 암컷이라면 최근 발정(생리)이 있었나요?,1. 네 (0점) 
2. 아니요. (중성화 암컷 또는 수컷도 선택) (3점) ,은신처에 계속 숨거나 인형 등을 새끼처럼 품고 지키는 행동을 하나요? ,1. 네 (0점)
2. 아니요 (3점) ,식욕 또는 활력은 이전과 동일한가요? ,1. 네 (0점)
2. 아니요, 이전보다 약간 감소했어요. (10점)
2. 아니요, 많이 감소했어요 (15점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
90,dog,비뇨생식기과,88,유즙분비 정지,강아지가 출산했는데 젖이 안나와요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (6점)
2. 7일 이내 (8점)
3. 7일 이상 (10점) ,얼마전 출산한 뒤 수유 중이었나요? ,1. 네 (5점)
2. 아니요 (0점) ,식욕 또는 활력은 이전과 동일한가요? ,1. 네 (0점)
2. 아니요, 이전보다 약간 감소했어요. (10점)
2. 아니요, 많이 감소했어요 (15점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
92,dog,내과,90,은신처에서 안나옴,강아지가 계속 은신처를 만들어요. 강아지가 침대 밑에 계속 들어가요. 강아지가 어두운 곳에 계속 들어가요. 강아지가 집에서 안 나와요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (1점)
2. 7일 이내 (3점)
3. 7일 이상 (5점) ,중성화가 안 된 암컷이라면 최근 발정(생리)이 있었나요? ,1. 네 (1점)
2. 아니요(중성화 암컷, 수컷도 선택) (3점),식욕 또는 활력은 이전과 동일한가요? ,1. 네 (0점)
2. 아니요, 이전보다 약간 감소했어요. (10점)
2. 아니요, 많이 감소했어요 (15점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
94,dog,내과,92,재채기,강아지가 재채기를 해요. 강아지가 켁켁거려요. ,"{언제부터 관찰되었나요?,1. 최근 7일이내 (5점)
2. 수주간 지속중 (3점)
3. 특정 계절마다 (1점)
4. 간헐적 (2점),기운이 없고 축 늘어져 잠만 자나요?,1. 네 (5점)
2. 아니요 (1점),누런 콧물이 나나요?,1. 네 (5점)
2. 아니요 (1점),관리중인 질병이나 진단된 호흡기 질환이 있나요?,1. 네 (3점)
2. 아니요 (5점),호흡이 힘들어 보이나요?,1. 네 (10점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
95,dog,내과,93,저체온증,강아지가 추워해요. 강아지가 차가워요. 강아지 피부가 차가워요. 강아지 귀가 차가워요. 강아지 코가 차가워요. ,"{언제부터 관찰되었나요?,1. 몇 시간 이내 (10점)
2. 하루 경과 (7점)
3. 하루 이상 경과 (5점),현재 주변 기온이 낮거나 최근까지 기온이 낮은 곳에 있었나요? ,1. 네 (5점)
2. 아니요 (10점),아이가 몸을 떨고 거의 안 움직이고 있나요? 아니면 조금 차갑게 느껴지기만 하고 행동은 평상시와 동일한가요? ,1. 평소와 같아요 (0점)
2. 몸을 떨고 거의 안 움직여요 (15점) ,구토 또는 설사 증상도 나타나나요? ,1. 네 (5점) 
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
96,dog,비뇨생식기과,94,생식기 통증,수컷 강아지가 생식기를 만지면 아파해요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (6점)
2. 7일 이내 (8점)
3. 7일 이상 (10점) ,소변에서 악취가 나거나 피가 섞여 있나요? ,1. 네 (5점)
2. 아니요 (0점),식욕 또는 활력은 이전과 동일한가요? ,1. 네 (0점)
2. 아니요 이전보다 조금 감소했어요 (5점)
3. 아니요 눈에 띄게 감소햇어요. (10점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
98,dog,내과,96,점액변,강아지 변이 점액질이에요. 젤리변을 봐요. 점액변을 봐요.,"{언제부터 관찰되었나요?,1. 최근 3일이내 (1점)
2. 3~7일 이내 (2점)
3. 1주 이상 (3점),구토, 기력저하, 저체온 등 다른 전신증상을 동반하나요?,1. 네 (7점)
2. 아니요 (1점),변에 피가 섞여 있나요?,1. 네 (3점)
2. 아니요 (1점),어릴 때 접종을 마쳤고 1년마다 보강접종도 진행중인가요?,1. 네 (1점)
2. 아니요 (5점),잇몸이 노랗거나 비틀거리나요?,1. 네 (7점)
2. 아니요 (1점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
99,dog,내과,97,연한색 변 ,강아지 변에 기름이 묻어나요. 강아지 변이 기름져요. ,"{언제부터 관찰되었나요? ,1. 3일 이내 (3점)
2. 1주일 이내 (5점)
3. 1달 이내 (10점)
4. 1달 이상 (13점),체중이 감소하고 있나요?,1. 네, 원래 체중의 10% 이상 감소함 (10점)
2. 네, 원래 체중의 10% 보다는 적게 감소함 (5점)
3. 아니요 (3점),변의 형태가 잡혀있나요, 아님 무른편인가요? ,1. 형태있는 정상변 (0점)
2. 형태는 있지만 무른변 (5점)
3. 형태가 아예 없는 설사 (10점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
100,dog,외과,98,항문에서 고름,강아지 항문에서 분비물이 나와요. 강아지 항문에서 고름이 나와요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (6점)
2. 1주일 이내 (7점)
3. 1주일 이상 (8점) ,변을 볼 때 힘들어 하나요? ,1. 네 (10점) 2. 아니요 (0점) ,열이 나거나 식욕, 활력이 감소했나요? ,1. 네 (5점)
2. 아니요 (0점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
102,dog,내과,100,창백,강아지가 창백해요. 강아지 잇몸이 하얘요. 강아지 혀가 하얘요. 강아지 귀가 하얘요.,"{언제부터 관찰되었나요?,1. 3일 이내 (25점)
2. 1주일 이내 (20점)
3. 1주일 이상 (15점),최근에 양파 또는 대파를 먹은적이 있나요? ,1. 네 (25점)
2. 아니요 (0점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (15점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (25점),최근에 변 색깔이 많이 까맣다고 느끼신적이 있나요? ,1. 네 (10점)
2. 아니요 (0점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (10점)
3. 아무 것도 안먹어요 (25점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
103,dog,내과,101,청력소실,강아지 귀가 안들려요. 강아지가 잘 못 듣는 것 같아요. 강아지가 귀머거리가 된 것 같아요. ,"{언제부터 관찰되었나요?,1. 7일 이내 (5점)
2. 7일 이상 (3점)
3. 1달 이상 (1점) ,서서히 발생한 증상인가요? 아님 갑자기 발생한 증상인가요? ,1. 서서히 안들렸던 것 같아요 (1점)
2. 갑자기 못듣기 시작했어요 (5점) ,평상시 귀를 가려워하거나 귀에서 악취가 나거나 머리를 자주 터는 증상이 있나요? ,1. 네 (5점)
2. 아니요 (0점),고개를 한쪽으로 기울이고 있거나 눈동자가 좌우로 왔다갔다 하거나 비틀거리는 등의 보행 이상이 나타나나요? ,1. 네 (10점) 
2. 아니요 (0점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
104,dog,내과,102,보라색 혀,강아지 혀가 파래요. 강아지가 흥분하면 혀가 파래져요. ,"{언제부터 관찰되었나요?,1. 1일 이내 (15점)
2. 1주일 이내 (10점)
3. 1주일 이상 (5점),가만히 있거나 자고 있을 때 1분당 호흡 수가 40회 이상인가요? 또는 현재 호흡을 힘들어하나요? ,1. 네 (25점)
2. 아니요 (0점),기침을 하거나 이전보다 산책을 하면 쉽게 지쳐하는 등 다른 증상도 보이고 있나요? ,1. 네 (15점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
105,dog,내과,103,체중 감소,강아지 살이 점점 빠져요. 체중 감소가 있어요. 체중이 감소해요. 점점 말라가요. 말랐어요. 야위었어요. 살이 안 쪄요.,"{언제부터 관찰되었나요?,1. 1주일 이내 (1점)
2. 1달 이내 (3점)
3. 3달 이내 (5점)
4. 3달 이상 경과함 (7점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (15점)
3. 아무 것도 안먹어요 (25점) ,변 상태는 정상인가요? 설사를 하거나 무른변을 보나요? ,1. 정상이에요 (0점)
2. 설사를 해요 (5점),사료양을 줄였거나 운동양이 늘었거나 칼로리가 낮은 사료로 변경한 적이 있나요?,1. 네 (0점)
2. 아니요 (1점),원래 체중의 10% 이상 감소했나요? ,1. 네 (15점)
2. 아니요 (0점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
106,dog,내과,104,체중 증가,강아지 체중이 점점 증가해요. 강아지가 점점 살이 쪄요. 강아지가 비만이에요. 뚱뚱해요. ,"{언제부터 관찰되었나요?,1. 1주일 이내 (5점)
2. 1달 정도 경과 (3점)
3. 1달 이상 경과 (1점),배 쪽만 빵빵해지는 느낌이 있나요 아니면 갈비뼈도 안 만져지고 목덜미에도 살이 많이 잡히나요? ,1. 배쪽만 빵빵해요 (5점) 
2. 전반적으로 비만해요 (3점) ,최근 사료를 변경하거나 간식을 많이 줬거나 산책을 많이 못나갔나요? ,1. 네 (0점) 
2. 아니요 (3점) ,활력이 많이 감소했나요? 이전에 비해 확실히 움직이지 않고 싶어하는 느낌이 있나요? ,1. 네 (5점)
2. 아니요 (0점) ,털이 빠지거나 물을 평상시보다 많이 마시거나 (하루 체중당 100ml 이상) 과하게 헥헥대는 증상이 있나요? ,1. 네 (5점) 
2. 아니요 (0점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
107,dog,외과,105,출혈 ,강아지가 피가 나요. 강아지가 출혈이 있어요. 강아지가 피를 흘려요. 피가 안 멈춰요.,"{언제부터 관찰되었나요?,1. 1시간 이내 (6점)
2. 하루 경과 (10점)
3. 3일 이상 경과 (15점) ,피가 멈추지 않거나 잠시 멈추다가 다시 나나요? ,1. 네 피가 계속 나요 (15점)
2. 아니요 지금은 멈춘 상태에요 (0점) ,잇몸, 귀 안쪽, 배쪽 피부가 창백한가요? ,1. 네 (25점) 
2. 아니요 (0점) ,배쪽, 잇몸, 생식기 점막 등에 붉은 점이 여러 개 생겨있나요? ,1. 네 (10점)
2. 아니요 (0점) ,쥐약을 먹었거나 독사에 물렸을 확률이 있나요? ,1. 네 (25점)
2. 아니요 (0점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
109,dog,외과,107,치석,강아지가 치석이 있어요. 강아지 치아가 더러워요. ,"{언제부터 관찰되었나요?,1. 1주일 이내 (1점)
2. 1달 이내 (1점)
3. 1달 이상 (1점) ,잇몸에서 피가 나거나 잇몸이 매우 붉은색인가요? ,1. 네 (15점)
2. 아니요 (0점),밥을 먹고 싶어하는 것 같은데 망설이거나, 딱딱한 음식을 먹지 못하는 등 먹는 것에 지장을 받고 있나요? ,1. 네 (5점)
2. 아니요 (0점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
111,dog,내과,109,우울,강아지가 우울해보여요. 강아지가 반응이 둔해요. 강아지가 멍해보여요.,"{언제부터 관찰되었나요? ,1. 24시간 이내 (5점)
2. 3일 이내 (7점)
3. 1주일 이내 (10점)
4. 1주일 이상 (15점),산책가기, 장난감으로 놀기, 가족이 집에 들어오면 마중 나가서 반기기 등 평상시 좋아했던 행동들을 하지 않으려고 하나요? ,1. 네 (10점)
2. 아니요 (0점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (15점)
3. 아무 것도 안먹어요 (20점) ,최근에 혼자 있는 시간이 길었거나 가족과의 이별을 했거나 등의 스트레스를 받았을 만한 요인이 있나요? ,1. 네 (0점)
2. 아니요 (3점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
112,dog,내과,110,코고는 소리,강아지가 코를 골아요. 강아지 숨 쉬는 소리가 이상해요. 강아지한테 코고는 소리가 나요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (5점)
2. 1주일 이내 (3점)
3. 1주일 이상 (2점)
4. 1달 이상 (1점),혀가 증상이 있기 전보다 푸른 빛을 띄나요?,1. 네 (25점)
2. 아니요 (0점),엎드리거나 편히 쉬지 못할 정도로 호흡을 힘들어 하나요?,1. 네 (25점)
2. 아니요 (0점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (10점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (15점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (5점)
3. 아무 것도 안먹어요 (10점) ,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
113,dog,내과,111,코피,강아지 코에서 피가나요. 강아지가 재채기를 했는데 바닥에 피가 묻었어요.,"{언제부터 관찰되었나요?,1. 이번에 처음 목격한 증상이에요 (5점)
2. 종종 있었던 증상이에요 (15점),잇몸, 혀, 귀 안쪽 색깔이 이전보다 창백한가요? ,1. 네 (15점)
2. 아니요 (1점),잇몸, 배, 생식기 점막 등에 빨간 반점이 있나요? ,1. 네 (15점)
2. 아니요 (0점),최근에 풀밭을 산책한 이후 계속 재채기를 하거나 어딘가 불편해하는 증상이 있나요?,1. 네 (15점)
2. 아니요 (0점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (10점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (25점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
114,dog,내과,112,콧물,강아지가 콧물이 나요. 강아지 코가 막힌거 같아요.,"{언제부터 관찰되었나요? ,1. 3일이내 (1점)
2. 1주일 이내 (2점)
3. 1주일 이상 (3점)
4. 1달 이상 (4점),평상시 숨 쉬는 것을 힘들어하거나 숨 쉴 때 이상한 소리가 나나요? ,1. 네 (10점)
2. 아니요 (0점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (10점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (15점),어떤 콧물이 나고 있나요? ,1. 맑은 콧물 (1점)
2. 누런 콧물 (3점)
3. 피가 섞인 콧물 (5점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
116,dog,내과,114,코가 마름,강아지 잇몸이 말라있어요 / 강아지가 탈수가 있어요/ 강아지 코가 말랐어요/ 강아지 코가 건조해요,"{언제부터 관찰되었나요?,1. 최근 3일이내 (3점)
2. 3~7일 이내 (5점)
3. 1주 이상 (8점),구토, 설사, 빈호흡 증상을 동반하나요?,1. 네 (5점)
2. 아니요 (3점),소변을 평소보다 많이 보나요?,1. 네 (5점)
2. 아니요 (3점),잇몸이 창백하거나 기운이 없나요?,1. 네 (8점)
2. 아니요 (3점),최근 물을 못 마실 환경에 노출되거나 더운 곳에 오래 있었나요?,1. 네 (5점)
2. 아니요 (3점),missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing,missing}",2023-01-04 14:43:11.050948,1,chat
